"site","code","subplot","sample","stigpall","apharudi","aphacaro","aphafulv","bracdepi","camppenn","campamer","campchro","campsubb","campnear","cremminu","formsubs","lasialie","lasiumbr","monomini","monoamer","myrmlati","myrmpine","myrmpunc","myrmspat","nylafais","ponepenn","prenimpa","procsila","struclyp","struohio","pyraorna","strurost","solemole","stenmeri","stenbrev","stendiec","stenimpa","stenschm","stenunkn","tapisess","temnlong","temncurv","site_name","utm_n","utm_e","n","e","elevation_m","sample_x","sample_y"
"TLGP","TLGPLS04A2","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279654.5,3950402.5
"TLGP","TLGPLS04A3","A",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279645.5,3950393.5
"TLGP","TLGPLS04A4","A",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279654.5,3950393.5
"TLGP","TLGPLS04B1","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279685.5,3950402.5
"TLGP","TLGPLS04B2","B",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279694.5,3950402.5
"TLGP","TLGPLS04B3","B",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279685.5,3950393.5
"TLGP","TLGPLS04B4","B",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279694.5,3950393.5
"TLGP","TLGPLS04C1","C",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279645.5,3950362.5
"TLGP","TLGPLS04C2","C",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279654.5,3950362.5
"TLGP","TLGPLS04C3","C",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279645.5,3950353.5
"TLGP","TLGPLS04C4","C",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279654.5,3950353.5
"TLGP","TLGPLS04D1","D",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279685.5,3950362.5
"TLGP","TLGPLS04D2","D",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279694.5,3950362.5
"TLGP","TLGPLS04D3","D",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279685.5,3950353.5
"TLGP","TLGPLS04D4","D",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"Trillium Gap",3950378,279670,35.6726714477826,-83.4343880504183,1419,279694.5,3950353.5
"TRMT","TRMTLS04A1","A",1,0,0,4,0,9,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,11,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255875.5,3947342.5
"TRMT","TRMTLS04A2","A",2,0,0,2,0,2,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,12,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255884.5,3947342.5
"TRMT","TRMTLS04A3","A",3,0,0,5,0,1,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,8,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255875.5,3947333.5
"TRMT","TRMTLS04A4","A",4,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255884.5,3947333.5
"TRMT","TRMTLS04B1","B",1,0,0,12,0,26,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,104,30,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255915.5,3947342.5
"TRMT","TRMTLS04B4","B",2,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,41,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255924.5,3947342.5
"TRMT","TRMTLS04B2","B",3,2,34,0,0,5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255915.5,3947333.5
"TRMT","TRMTLS04B3","B",4,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,13,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,4,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255924.5,3947333.5
"TRMT","TRMTLS04C1","C",1,1,18,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255875.5,3947302.5
"TRMT","TRMTLS04C2","C",2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255884.5,3947302.5
"TRMT","TRMTLS04C3","C",3,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255875.5,3947293.5
"TRMT","TRMTLS04C4","C",4,0,19,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255884.5,3947293.5
"TRMT","TRMTLS04D1","D",1,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255915.5,3947302.5
"TRMT","TRMTLS04D2","D",2,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255924.5,3947302.5
"TRMT","TRMTLS04D3","D",3,0,0,9,0,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255915.5,3947293.5
"TRMT","TRMTLS04D4","D",4,0,0,23,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont",3947318,255900,35.6395013833919,-83.6958439670553,462,255924.5,3947293.5
"TRPA","TRPALS06A1","A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278067.5,3942692.5
"TRPA","TRPALS06A2","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278076.5,3942692.5
"TRPA","TRPALS06A3","A",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278067.5,3942683.5
"TRPA","TRPALS06A4","A",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278076.5,3942683.5
"TRPA","TRPALS06B1","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278107.5,3942692.5
"TRPA","TRPALS06B2","B",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278116.5,3942692.5
"TRPA","TRPALS06B3","B",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278107.5,3942683.5
"TRPA","TRPALS06B4","B",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278116.5,3942683.5
"TRPA","TRPALS06C1","C",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278067.5,3942652.5
"TRPA","TRPALS06C2","C",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278076.5,3942652.5
"TRPA","TRPALS06C3","C",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278067.5,3942643.5
"TRPA","TRPALS06C4","C",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278076.5,3942643.5
"TRPA","TRPALS06D1","D",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278107.5,3942652.5
"TRPA","TRPALS06D2","D",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278116.5,3942652.5
"TRPA","TRPALS06D3","D",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278107.5,3942643.5
"TRPA","TRPALS06D4","D",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trillium Patch",3942668,278092,35.6028636056296,-83.4496871752129,1658,278116.5,3942643.5
"TRRI","TRRILS06A1","A",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255896.5,3948347.5
"TRRI","TRRILS06A2","A",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255905.5,3948347.5
"TRRI","TRRILS06A3","A",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255896.5,3948338.5
"TRRI","TRRILS06A4","A",4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255905.5,3948338.5
"TRRI","TRRILS06B1","B",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255936.5,3948347.5
"TRRI","TRRILS06B2","B",2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255945.5,3948347.5
"TRRI","TRRILS06B3","B",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255936.5,3948338.5
"TRRI","TRRILS06B4","B",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255945.5,3948338.5
"TRRI","TRRILS06C1","C",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255896.5,3948307.5
"TRRI","TRRILS06C2","C",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255905.5,3948307.5
"TRRI","TRRILS06C3","C",3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255896.5,3948298.5
"TRRI","TRRILS06C4","C",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255905.5,3948298.5
"TRRI","TRRILS06D1","D",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255936.5,3948307.5
"TRRI","TRRILS06D2","D",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255945.5,3948307.5
"TRRI","TRRILS06D3","D",3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255936.5,3948298.5
"TRRI","TRRILS06D4","D",4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Tremont River",3948323,255921,35.6485580697383,-83.6959165367474,388,255945.5,3948298.5
"TWCR","TWCRLS05A1","A",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273796.5,3951830.5
"TWCR","TWCRLS05A2","A",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273805.5,3951830.5
"TWCR","TWCRLS05A3","A",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273796.5,3951821.5
"TWCR","TWCRLS05A4","A",4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273805.5,3951821.5
"TWCR","TWCRLS05B1","B",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273836.5,3951830.5
"TWCR","TWCRLS05B2","B",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273845.5,3951830.5
"TWCR","TWCRLS05B3","B",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273836.5,3951821.5
"TWCR","TWCRLS05B4","B",4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273845.5,3951821.5
"TWCR","TWCRLS05C1","C",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,1,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273796.5,3951790.5
"TWCR","TWCRLS05C2","C",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273805.5,3951790.5
"TWCR","TWCRLS05C3","C",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273796.5,3951781.5
"TWCR","TWCRLS05C4","C",4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273805.5,3951781.5
"TWCR","TWCRLS05D1","D",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273836.5,3951790.5
"TWCR","TWCRLS05D2","D",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273845.5,3951790.5
"TWCR","TWCRLS05D3","D",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273836.5,3951781.5
"TWCR","TWCRLS05D4","D",4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twin Creeks",3951806,273821,35.6842074931241,-83.4993596335041,719,273845.5,3951781.5
"TWMI","TWMILS05A1","A",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239359.5,3928945.5
"TWMI","TWMILS05A2","A",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239368.5,3928945.5
"TWMI","TWMILS05A3","A",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239359.5,3928936.5
"TWMI","TWMILS05A4","A",4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239368.5,3928936.5
"TWMI","TWMILS05B1","B",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239399.5,3928945.5
"TWMI","TWMILS05B2","B",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239408.5,3928945.5
"TWMI","TWMILS05B3","B",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239399.5,3928936.5
"TWMI","TWMILS05B4","B",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239408.5,3928936.5
"TWMI","TWMILS05C1","C",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239359.5,3928905.5
"TWMI","TWMILS05C2","C",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239368.5,3928905.5
"TWMI","TWMILS05C3","C",3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239359.5,3928896.5
"TWMI","TWMILS05C4","C",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239368.5,3928896.5
"TWMI","TWMILS05D1","D",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239399.5,3928905.5
"TWMI","TWMILS05D2","D",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239408.5,3928905.5
"TWMI","TWMILS05D3","D",3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239399.5,3928896.5
"TWMI","TWMILS05D4","D",4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Twenty Mile",3928921,239384,35.4695994580187,-83.8721275774795,440,239408.5,3928896.5
